id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
805,Terima kasih kepada warga Jakarta yang telah memilih #AniesSandi khususnya warga Kebayoran Baru kita kawal amanah ummat ini #SalamBersama,#salambersama,Agus-Sylvi,0.0,kawal,1.0,"[0.7692, 0.1923, 0.0385]",ini #salambersama,1
805,Terima kasih kepada warga Jakarta yang telah memilih #AniesSandi khususnya warga Kebayoran Baru kita kawal amanah ummat ini #SalamBersama,warga,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",kepada warga jakarta,1
806,Selamat datang #GubernurBaru #AniesSandi amanah telah menanti Maju Kotanya Bahagia Warganya,selamat,Agus-Sylvi,0.0,datang,-4.0,"[0.0122, 0.0122, 0.9756]",selamat datang,1
806,Selamat datang #GubernurBaru #AniesSandi amanah telah menanti Maju Kotanya Bahagia Warganya,warga,Agus-Sylvi,0.0,bahagia,4.0,"[0.9756, 0.0122, 0.0122]",bahagia warga nya,1
807,Pasangan #AniesSandi merupakan pasangan yang ideal untuk #MerajutJakartakembali dari dinamika yang terjadi diIbu Kota Jakarta. #ILC,jakarta,Agus-Sylvi,0.0,kota,-1.0,"[0.0385, 0.1923, 0.7692]",kota jakarta .,1
809,@maspiyuuu fakta 58% pemilih #AniesSandi sepakat untuk #AhokForBali1 sbaliknya pmilih #Ahok yang 42% gmana? #JanganHipokrit,#ahokforbali1,Agus-Sylvi,0.0,sepakat,4.0,"[0.9756, 0.0122, 0.0122]",untuk #ahokforbali1 sbaliknya,1
809,@maspiyuuu fakta 58% pemilih #AniesSandi sepakat untuk #AhokForBali1 sbaliknya pmilih #Ahok yang 42% gmana? #JanganHipokrit,#janganhipokrit,Agus-Sylvi,0.0,sepakat,4.0,"[0.9756, 0.0122, 0.0122]",? #janganhipokrit,1
809,@maspiyuuu fakta 58% pemilih #AniesSandi sepakat untuk #AhokForBali1 sbaliknya pmilih #Ahok yang 42% gmana? #JanganHipokrit,pmilih,Ahok-Djarot,0.4602,sepakat,4.0,"[0.9756, 0.0122, 0.0122]",sbaliknya pmilih #ahok,1
809,@maspiyuuu fakta 58% pemilih #AniesSandi sepakat untuk #AhokForBali1 sbaliknya pmilih #Ahok yang 42% gmana? #JanganHipokrit,@maspiyuuu,Agus-Sylvi,0.0,sepakat,4.0,"[0.9756, 0.0122, 0.0122]",@maspiyuuu fakta,1
809,@maspiyuuu fakta 58% pemilih #AniesSandi sepakat untuk #AhokForBali1 sbaliknya pmilih #Ahok yang 42% gmana? #JanganHipokrit,pemilih,Agus-Sylvi,0.0,fakta,-3.0,"[0.0161, 0.0161, 0.9677]",% pemilih #aniessandi,1
811,Kerinduan ini mencapai klimaksnya akan sosok gubernur Jakarta yang cinta Persija (Insha Allah) Chant #AniesSandi pun bergema di stadion,persija,Agus-Sylvi,0.0,cinta,3.0,"[0.9677, 0.0161, 0.0161]",cinta persija (,1
811,Kerinduan ini mencapai klimaksnya akan sosok gubernur Jakarta yang cinta Persija (Insha Allah) Chant #AniesSandi pun bergema di stadion,stadion,Agus-Sylvi,0.0,bergema,1.0,"[0.7692, 0.1923, 0.0385]",di stadion,1
811,Kerinduan ini mencapai klimaksnya akan sosok gubernur Jakarta yang cinta Persija (Insha Allah) Chant #AniesSandi pun bergema di stadion,chant,Agus-Sylvi,0.0,bergema,1.0,"[0.7692, 0.1923, 0.0385]",) chant #aniessandi,1
812,@JktMajuBersama Sambil nunggu hasil resmi KPU. Yuk kawal #AniesSandi & rangkul smua... http://fb.me/W7EoLl8p,smua.,Agus-Sylvi,0.0,rangkul,-3.0,"[0.0161, 0.0161, 0.9677]",rangkul smua. .,1
812,@JktMajuBersama Sambil nunggu hasil resmi KPU. Yuk kawal #AniesSandi & rangkul smua... http://fb.me/W7EoLl8p,#aniessandi,Agus-Sylvi,0.0,yuk,4.0,"[0.9756, 0.0122, 0.0122]",kawal #aniessandi &,1
812,@JktMajuBersama Sambil nunggu hasil resmi KPU. Yuk kawal #AniesSandi & rangkul smua... http://fb.me/W7EoLl8p,hasil,Agus-Sylvi,0.0,nunggu,1.0,"[0.7692, 0.1923, 0.0385]",nunggu hasil resmi,1
812,@JktMajuBersama Sambil nunggu hasil resmi KPU. Yuk kawal #AniesSandi & rangkul smua... http://fb.me/W7EoLl8p,@jktmajubersama,Agus-Sylvi,0.0,nunggu,1.0,"[0.7692, 0.1923, 0.0385]",@jktmajubersama sambil,1
812,@JktMajuBersama Sambil nunggu hasil resmi KPU. Yuk kawal #AniesSandi & rangkul smua... http://fb.me/W7EoLl8p,kpu,Agus-Sylvi,0.0,hasil,3.0,"[0.9677, 0.0161, 0.0161]",resmi kpu .,1
813,Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,salam,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",! salam bersama,1
813,Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,kegiatan,Agus-Sylvi,0.0,mengikuti,3.0,"[0.9677, 0.0161, 0.0161]",mengikuti kegiatan kampanye,1
813,Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,kasih,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih semuanya,1
813,Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,kampanye,Agus-Sylvi,0.0,kegiatan,3.0,"[0.9677, 0.0161, 0.0161]",kegiatan kampanye kami,1
814,Era #AniesSandi pastinya tidak ada lagi ucapan PEMAHAMAN NENEK LOE! ucapan yang ada hanyalah prilaku santun... http://fb.me/24ysSwMOQ,era,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",era #aniessandi,1
814,Era #AniesSandi pastinya tidak ada lagi ucapan PEMAHAMAN NENEK LOE! ucapan yang ada hanyalah prilaku santun... http://fb.me/24ysSwMOQ,ucapan,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",lagi ucapan pemahaman,1
814,Era #AniesSandi pastinya tidak ada lagi ucapan PEMAHAMAN NENEK LOE! ucapan yang ada hanyalah prilaku santun... http://fb.me/24ysSwMOQ,prilaku,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",hanyalah prilaku santun,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,semoga,Agus-Sylvi,0.0,usaha,1.0,"[0.7692, 0.1923, 0.0385]",semoga usaha,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,#aniessandi,Agus-Sylvi,0.0,tambah,3.0,"[0.9677, 0.0161, 0.0161]",! #aniessandi #okoce,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,posko,Agus-Sylvi,0.0,undang,2.0,"[0.9524, 0.0238, 0.0238]",ke posko pemenangan,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,ok,Agus-Sylvi,0.0,tambah,3.0,"[0.9677, 0.0161, 0.0161]",semakin ok -,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,oce,Agus-Sylvi,0.0,ok,4.0,"[0.9756, 0.0122, 0.0122]",- oce !,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,mas,Agus-Sylvi,0.0,bersama,3.0,"[0.9677, 0.0161, 0.0161]",bersama mas sugeng,1
816,#okeoce selalu dihati #pilkadadki,#okeoce,Agus-Sylvi,0.0,dihati,3.0,"[0.9677, 0.0161, 0.0161]",#okeoce selalu,1
816,#okeoce selalu dihati #pilkadadki,#pilkadadki,Agus-Sylvi,0.0,dihati,3.0,"[0.9677, 0.0161, 0.0161]",dihati #pilkadadki,1
818,Kemenangan #AniesSandi kemenangan warga Jakarta! Umat Islam masih harus terus berjuang menuntut keadilan hukum terhadap #AhokPenistaAgama,islam,Agus-Sylvi,0.0,umat,3.0,"[0.9677, 0.0161, 0.0161]",umat islam masih,1
818,Kemenangan #AniesSandi kemenangan warga Jakarta! Umat Islam masih harus terus berjuang menuntut keadilan hukum terhadap #AhokPenistaAgama,keadilan,Agus-Sylvi,0.0,menuntut,-3.0,"[0.0161, 0.0161, 0.9677]",menuntut keadilan hukum,1
819,#ahok #temanahok #aniessandi Teman Ahok Minta Anies-Sandi Harus Lebih Baik dari Ahok http://dlvr.it/Nyqxzd,anies,Anies-Sandi,0.5368,baik,3.0,"[0.9677, 0.0161, 0.0161]",minta anies -,1
819,#ahok #temanahok #aniessandi Teman Ahok Minta Anies-Sandi Harus Lebih Baik dari Ahok http://dlvr.it/Nyqxzd,ahok,Ahok-Djarot,0.4602,baik,3.0,"[0.9677, 0.0161, 0.0161]",teman ahok minta,1
821,2. Semoga @aniesbaswedan @JktMajuBersama @sandiuno melebur semua relawan menjadi RELAWAN JAKARTA yang bersatu!#AniesSandi #menyatukan,@aniesbaswedan,Agus-Sylvi,0.0,semoga,-2.4,"[0.02, 0.02, 0.96]",semoga @aniesbaswedan @jktmajubersama,0
821,2. Semoga @aniesbaswedan @JktMajuBersama @sandiuno melebur semua relawan menjadi RELAWAN JAKARTA yang bersatu!#AniesSandi #menyatukan,@jktmajubersama,Agus-Sylvi,0.0,semoga,-2.4,"[0.02, 0.02, 0.96]",@aniesbaswedan @jktmajubersama @sandiuno,0
821,2. Semoga @aniesbaswedan @JktMajuBersama @sandiuno melebur semua relawan menjadi RELAWAN JAKARTA yang bersatu!#AniesSandi #menyatukan,@sandiuno,Agus-Sylvi,0.0,semoga,-2.4,"[0.02, 0.02, 0.96]",@jktmajubersama @sandiuno melebur,0
823,Tim Transisi Anies-Sandi Usulkan Program DP 0% Masuk APBDâ€¦â€¦ https://goo.gl/fb/NxNsv5 #nasional #aniessandi #apbd #dp #masuk #program #t,apbdâ,Agus-Sylvi,0.0,masuk,-3.0,"[0.0161, 0.0161, 0.9677]",masuk apbdâ €,1
823,Tim Transisi Anies-Sandi Usulkan Program DP 0% Masuk APBDâ€¦â€¦ https://goo.gl/fb/NxNsv5 #nasional #aniessandi #apbd #dp #masuk #program #t,anies,Anies-Sandi,0.5368,tim,-4.0,"[0.0122, 0.0122, 0.9756]",transisi anies -,1
823,Tim Transisi Anies-Sandi Usulkan Program DP 0% Masuk APBDâ€¦â€¦ https://goo.gl/fb/NxNsv5 #nasional #aniessandi #apbd #dp #masuk #program #t,transisi,Anies-Sandi,0.5368,tim,-4.0,"[0.0122, 0.0122, 0.9756]",tim transisi anies,1
823,Tim Transisi Anies-Sandi Usulkan Program DP 0% Masuk APBDâ€¦â€¦ https://goo.gl/fb/NxNsv5 #nasional #aniessandi #apbd #dp #masuk #program #t,sandi,Anies-Sandi,0.2684,tim,-4.0,"[0.0122, 0.0122, 0.9756]",- sandi usulkan,1
824,Dahsyat. Tidak Menyesal nyoblos #aniessandi kemarin,nyoblos,Agus-Sylvi,0.0,menyesal,-1.0,"[0.0385, 0.1923, 0.7692]",menyesal nyoblos #aniessandi,1
825,#AhokDjarot yang menerapkan Open Government & Good Governance dengan triple pasword untuk APBD DKI membantu #AniesSandi merealisasi program!,#ahokdjarot,Agus-Sylvi,0.0,membantu,4.0,"[0.9756, 0.0122, 0.0122]",#ahokdjarot yang,1
827,bersyukur kepada Allah bahwa orang cerdas dan pandai masih banyak di jakarta.. buktinya #AniesSandi menang telak ...#Jakarta #cerdas,orang,Agus-Sylvi,0.0,banyak,3.0,"[0.9677, 0.0161, 0.0161]",bahwa orang cerdas,1
827,bersyukur kepada Allah bahwa orang cerdas dan pandai masih banyak di jakarta.. buktinya #AniesSandi menang telak ...#Jakarta #cerdas,#aniessandi,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",nya #aniessandi menang,1
827,bersyukur kepada Allah bahwa orang cerdas dan pandai masih banyak di jakarta.. buktinya #AniesSandi menang telak ...#Jakarta #cerdas,bukti,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",bukti nya,1
827,bersyukur kepada Allah bahwa orang cerdas dan pandai masih banyak di jakarta.. buktinya #AniesSandi menang telak ...#Jakarta #cerdas,jakarta,Agus-Sylvi,0.0,banyak,3.0,"[0.9677, 0.0161, 0.0161]",di jakarta .,1
827,bersyukur kepada Allah bahwa orang cerdas dan pandai masih banyak di jakarta.. buktinya #AniesSandi menang telak ...#Jakarta #cerdas,allah,Agus-Sylvi,0.0,bersyukur,5.0,"[0.9804, 0.0098, 0.0098]",kepada allah bahwa,1
828,waduh maaf saya ahoker tapi kalo yang ini saya setuju sama pak anies.. gimana ya #aniessandi #ahokselaludihati,pak,Anies-Sandi,0.5368,setuju,4.0,"[0.9756, 0.0122, 0.0122]",sama pak anies.,1
828,waduh maaf saya ahoker tapi kalo yang ini saya setuju sama pak anies.. gimana ya #aniessandi #ahokselaludihati,anies.,Anies-Sandi,0.5368,pak,1.5,"[0.8955, 0.0746, 0.0299]",pak anies.,0
829,Menuduh pendukung #AniesSandi ekstrimis itu seperti momen gagal fokus. #AdaAqua. Cc: @MarissaAnita,momen,Agus-Sylvi,0.0,gagal,-4.0,"[0.0122, 0.0122, 0.9756]",seperti momen gagal,1
829,Menuduh pendukung #AniesSandi ekstrimis itu seperti momen gagal fokus. #AdaAqua. Cc: @MarissaAnita,fokus,Agus-Sylvi,0.0,gagal,-4.0,"[0.0122, 0.0122, 0.9756]",gagal fokus .,1
829,Menuduh pendukung #AniesSandi ekstrimis itu seperti momen gagal fokus. #AdaAqua. Cc: @MarissaAnita,pendukung,Agus-Sylvi,0.0,gagal,-4.0,"[0.0122, 0.0122, 0.9756]",menuduh pendukung #aniessandi,1
829,Menuduh pendukung #AniesSandi ekstrimis itu seperti momen gagal fokus. #AdaAqua. Cc: @MarissaAnita,#aniessandi,Agus-Sylvi,0.0,pendukung,4.0,"[0.9756, 0.0122, 0.0122]",pendukung #aniessandi ekstrimis,1
830,Anies: Komitmen Kita adalah Kota Jakarta Paling Bhineka di Indonesia. #GubernurBaru #AniesSandi Anies-Sandi... http://fb.me/7F3Lncd4W,jakarta,Agus-Sylvi,0.0,kota,-1.0,"[0.0385, 0.1923, 0.7692]",kota jakarta paling,1
830,Anies: Komitmen Kita adalah Kota Jakarta Paling Bhineka di Indonesia. #GubernurBaru #AniesSandi Anies-Sandi... http://fb.me/7F3Lncd4W,indonesia,Agus-Sylvi,0.0,kota,-1.0,"[0.0385, 0.1923, 0.7692]",di indonesia .,1
830,Anies: Komitmen Kita adalah Kota Jakarta Paling Bhineka di Indonesia. #GubernurBaru #AniesSandi Anies-Sandi... http://fb.me/7F3Lncd4W,anies,Anies-Sandi,0.5368,kota,-1.0,"[0.0385, 0.1923, 0.7692]",anies :,1
830,Anies: Komitmen Kita adalah Kota Jakarta Paling Bhineka di Indonesia. #GubernurBaru #AniesSandi Anies-Sandi... http://fb.me/7F3Lncd4W,bhineka,Agus-Sylvi,0.0,kota,-1.0,"[0.0385, 0.1923, 0.7692]",paling bhineka di,1
831,1. kita Jangan biarkan #AniesSandi keluar dari komitmennya. Tetap jadi pendukung yang selalu mengingatkan menegur mengkritisi,pendukung,Agus-Sylvi,0.0,jadi,1.0,"[0.7692, 0.1923, 0.0385]",jadi pendukung yang,1
831,1. kita Jangan biarkan #AniesSandi keluar dari komitmennya. Tetap jadi pendukung yang selalu mengingatkan menegur mengkritisi,#aniessandi,Agus-Sylvi,0.0,keluar,3.0,"[0.9677, 0.0161, 0.0161]",biarkan #aniessandi keluar,1
831,1. kita Jangan biarkan #AniesSandi keluar dari komitmennya. Tetap jadi pendukung yang selalu mengingatkan menegur mengkritisi,komitmen,Agus-Sylvi,0.0,keluar,3.0,"[0.9677, 0.0161, 0.0161]",dari komitmen nya,1
832,Terima kasih untuk Relawan Agus-Sylvi yang Telah Memilih #AniesSandi | http://gl-pro08.com @prabowo @aniesbaswedan @sandiuno,relawan,Agus-Sylvi,0.5184,kasih,2.0,"[0.9524, 0.0238, 0.0238]",untuk relawan agus,1
832,Terima kasih untuk Relawan Agus-Sylvi yang Telah Memilih #AniesSandi | http://gl-pro08.com @prabowo @aniesbaswedan @sandiuno,kasih,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih untuk,1
832,Terima kasih untuk Relawan Agus-Sylvi yang Telah Memilih #AniesSandi | http://gl-pro08.com @prabowo @aniesbaswedan @sandiuno,sylvi,Agus-Sylvi,0.2592,agus,-0.3,"[0.0645, 0.5484, 0.3871]",- sylvi yang,0
835,Kami percaya di bawah kepemimpinan #AniesSandi Jakarta akan menjadi lebih santun Jakarta lebih baik lagi Jakarta yang lebih luar biasa.,jakarta,Agus-Sylvi,0.0,"santun,baik",7.0,"[0.9859, 0.007, 0.007]",#aniessandi jakarta akan,2
836,Siiiip pak. Selalu bantu dan kawal #AniesSandi yaa pak untuk merealisasikan smua programnya.,#aniessandi,Agus-Sylvi,0.0,bantu,3.0,"[0.9677, 0.0161, 0.0161]",kawal #aniessandi yaa,1
836,Siiiip pak. Selalu bantu dan kawal #AniesSandi yaa pak untuk merealisasikan smua programnya.,siiiip,Agus-Sylvi,0.0,pak,1.2,"[0.8276, 0.1379, 0.0345]",siiiip pak,0
837,#AniesSandi itu pemimpin yang akan berada ditengah yang akan merangkul smua masyarakatnya tanpa membedakan suku agama ras dan antargolongan,ras,Anies-Sandi,0.317,agama,-3.0,"[0.0161, 0.0161, 0.9677]",agama ras dan,1
837,#AniesSandi itu pemimpin yang akan berada ditengah yang akan merangkul smua masyarakatnya tanpa membedakan suku agama ras dan antargolongan,smua,Agus-Sylvi,0.0,merangkul,-3.0,"[0.0161, 0.0161, 0.9677]",merangkul smua masyarakat,1
838,Polda Diminta Objektif Selidiki Kasus Sandiaga Uno http://merahputih.com/ #merahputih #sandiagauno #aniesSandi #jakarta,selidiki,Agus-Sylvi,0.0,objektif,4.0,"[0.9756, 0.0122, 0.0122]",objektif selidiki kasus,1
838,Polda Diminta Objektif Selidiki Kasus Sandiaga Uno http://merahputih.com/ #merahputih #sandiagauno #aniesSandi #jakarta,uno,Anies-Sandi,0.3795,objektif,4.0,"[0.9756, 0.0122, 0.0122]",sandiaga uno http://merahputih.com/,1
838,Polda Diminta Objektif Selidiki Kasus Sandiaga Uno http://merahputih.com/ #merahputih #sandiagauno #aniesSandi #jakarta,#merahputih,Agus-Sylvi,0.0,objektif,4.0,"[0.9756, 0.0122, 0.0122]",http://merahputih.com/ #merahputih #sandiagauno,1
838,Polda Diminta Objektif Selidiki Kasus Sandiaga Uno http://merahputih.com/ #merahputih #sandiagauno #aniesSandi #jakarta,sandiaga,Anies-Sandi,0.3795,objektif,4.0,"[0.9756, 0.0122, 0.0122]",kasus sandiaga uno,1
838,Polda Diminta Objektif Selidiki Kasus Sandiaga Uno http://merahputih.com/ #merahputih #sandiagauno #aniesSandi #jakarta,kasus,Anies-Sandi,0.2684,objektif,4.0,"[0.9756, 0.0122, 0.0122]",selidiki kasus sandiaga,1
839,#PilkadaJakarta #AniesSandi | Wah apakah Persija bakal punya stadion yang rumputnya seperti di MU dan tempat...,mu,Anies-Sandi,0.317,rumputnya,-1.7999999999999998,"[0.0263, 0.0263, 0.9474]",di mu dan,0
839,#PilkadaJakarta #AniesSandi | Wah apakah Persija bakal punya stadion yang rumputnya seperti di MU dan tempat...,#pilkadajakarta,Agus-Sylvi,0.0,punya,3.0,"[0.9677, 0.0161, 0.0161]",#pilkadajakarta #aniessandi,1
839,#PilkadaJakarta #AniesSandi | Wah apakah Persija bakal punya stadion yang rumputnya seperti di MU dan tempat...,stadion,Agus-Sylvi,0.0,punya,3.0,"[0.9677, 0.0161, 0.0161]",punya stadion yang,1
839,#PilkadaJakarta #AniesSandi | Wah apakah Persija bakal punya stadion yang rumputnya seperti di MU dan tempat...,persija,Agus-Sylvi,0.0,punya,3.0,"[0.9677, 0.0161, 0.0161]",kah persija bakal,1
840,Kompas Tv Sandiaga Uno #jakarta #AniesSandi #kompas,#aniessandi,Agus-Sylvi,0.0,kompas,-3.0,"[0.0161, 0.0161, 0.9677]",#jakarta #aniessandi #kompas,1
840,Kompas Tv Sandiaga Uno #jakarta #AniesSandi #kompas,#kompas,Agus-Sylvi,0.0,kompas,-3.0,"[0.0161, 0.0161, 0.9677]",#aniessandi #kompas,1
840,Kompas Tv Sandiaga Uno #jakarta #AniesSandi #kompas,uno,Anies-Sandi,0.3795,kompas,-3.0,"[0.0161, 0.0161, 0.9677]",sandiaga uno #jakarta,1
840,Kompas Tv Sandiaga Uno #jakarta #AniesSandi #kompas,sandiaga,Anies-Sandi,0.3795,kompas,-3.0,"[0.0161, 0.0161, 0.9677]",tv sandiaga uno,1
840,Kompas Tv Sandiaga Uno #jakarta #AniesSandi #kompas,#jakarta,Anies-Sandi,0.2684,kompas,-3.0,"[0.0161, 0.0161, 0.9677]",uno #jakarta #aniessandi,1
840,Kompas Tv Sandiaga Uno #jakarta #AniesSandi #kompas,tv,Anies-Sandi,0.2684,kompas,-3.0,"[0.0161, 0.0161, 0.9677]",kompas tv sandiaga,1
841,Saya percaya usaha kita tak sia-sia. Teruslah mengemban amanat untuk Jakarta dan warganya. #PANbekerja #AmanatNasional #AniesSandi,usaha,Agus-Sylvi,0.0,sia-sia,4.0,"[0.9756, 0.0122, 0.0122]",percaya usaha kita,1
843,maju terus pak HT bersama #AniesSandi jadilah penyejuk dan pemersatu bangsa dan sama2 memajukan jakarta ke yang lebih baik lagi.,ht,Agus-Sylvi,0.0,pak,-0.3,"[0.0645, 0.5484, 0.3871]",pak ht bersama,0
845,Syukur Alhamdulillah kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017,kemenangan,Agus-Sylvi,0.0,syukur,5.0,"[0.9804, 0.0098, 0.0098]",alhamdulillah kemenangan untuk,1
845,Syukur Alhamdulillah kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017,rakyat,Agus-Sylvi,0.0,syukur,5.0,"[0.9804, 0.0098, 0.0098]",untuk rakyat jakarta,1
845,Syukur Alhamdulillah kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017,alhamdulillah,Agus-Sylvi,0.0,syukur,5.0,"[0.9804, 0.0098, 0.0098]",syukur alhamdulillah kemenangan,1
845,Syukur Alhamdulillah kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017,depan,Agus-Sylvi,0.0,mata,-2.0,"[0.0238, 0.0238, 0.9524]",di depan mata,1
847,Tidak usah ngawur lah. #AniesSandi berpihak pada pengusaha dan rakyat. Berbeda dengan ahok yang hanya pro pengembang,ahok,Ahok-Djarot,0.4602,berbeda,-4.0,"[0.0122, 0.0122, 0.9756]",dengan ahok yang,1
847,Tidak usah ngawur lah. #AniesSandi berpihak pada pengusaha dan rakyat. Berbeda dengan ahok yang hanya pro pengembang,pengembang,Agus-Sylvi,0.0,pro,-7.5,"[0.0066, 0.0066, 0.9868]",pro pengembang,0
848,Saran untuk #AniesSandi dalam mewujudkan program dana 1Milyar/RW dibutuhkan persetujuan DPRD @Kemendagri_RI dan @KPK_RI untuk cegah korupsi,korupsi,Agus-Sylvi,0.0,cegah,2.0,"[0.9524, 0.0238, 0.0238]",cegah korupsi,1
848,Saran untuk #AniesSandi dalam mewujudkan program dana 1Milyar/RW dibutuhkan persetujuan DPRD @Kemendagri_RI dan @KPK_RI untuk cegah korupsi,#aniessandi,Agus-Sylvi,0.0,saran,2.0,"[0.9524, 0.0238, 0.0238]",untuk #aniessandi dalam,1
848,Saran untuk #AniesSandi dalam mewujudkan program dana 1Milyar/RW dibutuhkan persetujuan DPRD @Kemendagri_RI dan @KPK_RI untuk cegah korupsi,program,Agus-Sylvi,0.0,mewujudkan,-3.0,"[0.0161, 0.0161, 0.9677]",mewujudkan program dana,1
849,Iya Setuju banget Pak HT. #AniesSandi pasti akan membawa Jakarta lebih baik lagi.,ht,Agus-Sylvi,0.0,pak,2.6999999999999997,"[0.9643, 0.0179, 0.0179]",pak ht .,0
849,Iya Setuju banget Pak HT. #AniesSandi pasti akan membawa Jakarta lebih baik lagi.,pak,Agus-Sylvi,0.0,banget,1.0,"[0.7692, 0.1923, 0.0385]",banget pak ht,1
850,Saran untuk #AniesSandi agar Reklamasi dpt dibatalkan agar dibicarakan dengan Pemerintah Pusat @KSPgoid @kemaritiman @kkpgoid @KejaksaanRI,#aniessandi,Agus-Sylvi,0.0,saran,2.0,"[0.9524, 0.0238, 0.0238]",untuk #aniessandi agar,1
851,Jeda Iklan Sandiaga Turun dari Panggung Debat lalu Peluk Erat Nelayan : Bang @sandiuno #OkeOce #salambersama,panggung,Agus-Sylvi,0.0,turun,1.0,"[0.7692, 0.1923, 0.0385]",dari panggung debat,1
851,Jeda Iklan Sandiaga Turun dari Panggung Debat lalu Peluk Erat Nelayan : Bang @sandiuno #OkeOce #salambersama,peluk,Agus-Sylvi,0.0,turun,1.0,"[0.7692, 0.1923, 0.0385]",lalu peluk erat,1
851,Jeda Iklan Sandiaga Turun dari Panggung Debat lalu Peluk Erat Nelayan : Bang @sandiuno #OkeOce #salambersama,nelayan,Agus-Sylvi,0.0,peluk,-3.0,"[0.0161, 0.0161, 0.9677]",erat nelayan :,1
851,Jeda Iklan Sandiaga Turun dari Panggung Debat lalu Peluk Erat Nelayan : Bang @sandiuno #OkeOce #salambersama,bang,Agus-Sylvi,0.0,peluk,-3.0,"[0.0161, 0.0161, 0.9677]",: bang @sandiuno,1
851,Jeda Iklan Sandiaga Turun dari Panggung Debat lalu Peluk Erat Nelayan : Bang @sandiuno #OkeOce #salambersama,erat,Agus-Sylvi,0.0,peluk,-3.0,"[0.0161, 0.0161, 0.9677]",peluk erat nelayan,1
851,Jeda Iklan Sandiaga Turun dari Panggung Debat lalu Peluk Erat Nelayan : Bang @sandiuno #OkeOce #salambersama,jeda,Agus-Sylvi,0.0,turun,1.0,"[0.7692, 0.1923, 0.0385]",jeda iklan,1
852,LSI: Jelang Pilkada Suara Ahok Tertinggal Jauh dari Anies - #AniesSandiMenang #GubernurGu3 #OkeOce,anies,Anies-Sandi,0.5368,tertinggal,-3.0,"[0.0161, 0.0161, 0.9677]",dari anies -,1
852,LSI: Jelang Pilkada Suara Ahok Tertinggal Jauh dari Anies - #AniesSandiMenang #GubernurGu3 #OkeOce,pilkada,Agus-Sylvi,0.0,jelang,3.0,"[0.9677, 0.0161, 0.0161]",jelang pilkada suara,1
852,LSI: Jelang Pilkada Suara Ahok Tertinggal Jauh dari Anies - #AniesSandiMenang #GubernurGu3 #OkeOce,lsi,Agus-Sylvi,0.0,tertinggal,-3.0,"[0.0161, 0.0161, 0.9677]",lsi :,1
854,Bismillah semoga tahun ini ada gubernur baruu... #AniesJawaraJakarta #GubernurkuAniesBaswedan #OkeOce #TolakReklamasi,gubernur,Anies-Sandi,0.317,ada,4.0,"[0.9756, 0.0122, 0.0122]",ada gubernur baruu.,1
